#FILE:                       ,R30B70D28; 13-1-2025.ngb-ds3       ,,,,,,
#FORMAT:                     ,NETZSCH5                           ,,,,,,
#IDENTITY:                   ,Geopolymere paste                  ,,,,,,
#DECIMAL:                    ,POINT                              ,,,,,,
#SEPARATOR:                  ,COMMA                              ,,,,,,
#MTYPE:                      ,DSC                                ,,,,,,
#INSTRUMENT:                 ,Microlab TU Delft                  ,,,,,,
#PROJECT:                    ,                                   ,,,,,,
#DATE/TIME:                  ,13/01/2025 12:57:40 PM             ,,,,,,
#CORR. FILE:                 ,Blank with cover; 13-1-2025.ngb-bs3,,,,,,
#LABORATORY:                 ,TU Delft Micro Lab                 ,,,,,,
#OPERATOR:                   ,Ahmed                              ,,,,,,
#REMARK:                     ,under Argon atmosphere, 10K/min    ,,,,,
#SAMPLE:                     ,R30B70D28;13-1-2025                ,,,,,,
#SAMPLE MASS /mg:            ,55,,,,,,
#MATERIAL:                   ,Geopolymer paste                   ,,,,,,
#REFERENCE:                  ,blank                              ,,,,,,
#REFERENCE MASS /mg:         ,0,,,,,,
#TYPE OF CRUCIBLE:           ,DSC/TG pan Al2O3                   ,,,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,,,
#CORR. CODE:                 ,20,,,,,,
#EXO:                        ,-1,,,,,,
#RANGE:                      ,40/10.0(K/min)/1000                ,,,,,,
#SEGMENT:                    ,S2/2                               ,,,,,,
,,,,,,,
##Temp./øC,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge1)/(ml/min),Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),Sensit./(uV/mW)
725.46503,83.7825,-0.85915,72.26364,50,0.00E+00,20,0.58664
725.513,83.7875,-0.85925,72.26182,50,0.00E+00,20,0.58662
725.56897,83.7925,-0.85888,72.26182,50,0.00E+00,20,0.5866
725.62201,83.7975,-0.85906,72.26182,50,0.00E+00,20,0.58657
725.66498,83.8025,-0.8589,72.26182,50,0.00E+00,20,0.58655
725.716,83.8075,-0.85917,72.26182,50,0.00E+00,20,0.58653
725.76501,83.8125,-0.85896,72.26182,50,0.00E+00,20,0.58651
725.82202,83.8175,-0.85911,72.26,50,0.00E+00,20,0.58649
725.86902,83.8225,-0.85907,72.26,50,0.00E+00,20,0.58647
725.91199,83.8275,-0.85927,72.26,50,0.00E+00,20,0.58645
725.96997,83.8325,-0.85916,72.26,50,0.00E+00,20,0.58642
726.01801,83.8375,-0.85893,72.26,50,0.00E+00,20,0.5864
726.06097,83.8425,-0.85915,72.25636,50,0.00E+00,20,0.58638
726.11798,83.8475,-0.8589,72.25636,50,0.00E+00,20,0.58636
726.16302,83.8525,-0.85871,72.25636,50,0.00E+00,20,0.58634
726.22198,83.8575,-0.85913,72.25636,50,0.00E+00,20,0.58631
726.27002,83.8625,-0.85909,72.25636,50,0.00E+00,20,0.58629
726.315,83.8675,-0.85898,72.25636,50,0.00E+00,20,0.58627
726.36401,83.8725,-0.85889,72.25636,50,0.00E+00,20,0.58625
726.41699,83.8775,-0.85878,72.25636,50,0.00E+00,20,0.58623
726.46802,83.8825,-0.85879,72.25636,50,0.00E+00,20,0.58621
726.51398,83.8875,-0.85872,72.25273,50,0.00E+00,20,0.58619
726.56598,83.8925,-0.85875,72.25273,50,0.00E+00,20,0.58617
726.60602,83.8975,-0.85869,72.25273,50,0.00E+00,20,0.58615
726.65802,83.9025,-0.85898,72.25273,50,0.00E+00,20,0.58613
726.70502,83.9075,-0.85898,72.25273,50,0.00E+00,20,0.58611
726.75598,83.9125,-0.85866,72.25273,50,0.00E+00,20,0.58609
726.81,83.9175,-0.85884,72.25273,50,0.00E+00,20,0.58606
726.86499,83.9225,-0.8589,72.25273,50,0.00E+00,20,0.58604
726.90997,83.9275,-0.85866,72.25273,50,0.00E+00,20,0.58602
726.96399,83.9325,-0.85858,72.25273,50,0.00E+00,20,0.586
727.01398,83.9375,-0.85844,72.25273,50,0.00E+00,20,0.58597
727.06097,83.9425,-0.85869,72.25273,50,0.00E+00,20,0.58595
727.11401,83.9475,-0.85851,72.25273,50,0.00E+00,20,0.58593
727.164,83.9525,-0.85866,72.24909,50,0.00E+00,20,0.58591
727.21002,83.9575,-0.85883,72.24909,50,0.00E+00,20,0.58589
727.26001,83.9625,-0.8586,72.24909,50,0.00E+00,20,0.58587
727.31799,83.9675,-0.85864,72.24909,50,0.00E+00,20,0.58584
727.36603,83.9725,-0.85883,72.24909,50,0.00E+00,20,0.58582
727.41199,83.9775,-0.85855,72.24909,50,0.00E+00,20,0.5858
727.46198,83.9825,-0.85856,72.24909,50,0.00E+00,20,0.58578
727.51398,83.9875,-0.85855,72.24909,50,0.00E+00,20,0.58576
727.55902,83.9925,-0.85841,72.24727,50,0.00E+00,20,0.58574
727.60699,83.9975,-0.8587,72.24727,50,0.00E+00,20,0.58572
727.65601,84.0025,-0.85856,72.24727,50,0.00E+00,20,0.5857
727.71002,84.0075,-0.85848,72.24727,50,0.00E+00,20,0.58568
727.75403,84.0125,-0.85867,72.24727,50,0.00E+00,20,0.58566
727.80701,84.0175,-0.85861,72.24545,50,0.00E+00,20,0.58563
727.85602,84.0225,-0.85848,72.24545,50,0.00E+00,20,0.58561
727.90997,84.0275,-0.85837,72.24545,50,0.00E+00,20,0.58559
727.95898,84.0325,-0.85854,72.24545,50,0.00E+00,20,0.58557
728.01599,84.0375,-0.85855,72.24545,50,0.00E+00,20,0.58555
728.06299,84.0425,-0.85842,72.24545,50,0.00E+00,20,0.58552
728.10699,84.0475,-0.85837,72.24364,50,0.00E+00,20,0.58551
728.16803,84.0525,-0.85822,72.24364,50,0.00E+00,20,0.58548
728.20599,84.0575,-0.85839,72.24364,50,0.00E+00,20,0.58546
728.26501,84.0625,-0.85847,72.24364,50,0.00E+00,20,0.58544
728.31,84.0675,-0.85848,72.24364,50,0.00E+00,20,0.58542
728.36298,84.0725,-0.85861,72.24364,50,0.00E+00,20,0.5854
728.40399,84.0775,-0.85837,72.24182,50,0.00E+00,20,0.58538
728.461,84.0825,-0.85822,72.24182,50,0.00E+00,20,0.58535
728.51001,84.0875,-0.85811,72.24182,50,0.00E+00,20,0.58533
728.56201,84.0925,-0.85826,72.24182,50,0.00E+00,20,0.58531
728.60602,84.0975,-0.85843,72.24182,50,0.00E+00,20,0.58529
728.65997,84.1025,-0.8582,72.24182,50,0.00E+00,20,0.58527
728.71198,84.1075,-0.85826,72.24,50,0.00E+00,20,0.58525
728.75897,84.1125,-0.85819,72.24,50,0.00E+00,20,0.58523
728.80902,84.1175,-0.85796,72.24,50,0.00E+00,20,0.58521
728.85303,84.1225,-0.85815,72.24,50,0.00E+00,20,0.58519
728.89697,84.1275,-0.85795,72.24,50,0.00E+00,20,0.58517
728.953,84.1325,-0.85796,72.23636,50,0.00E+00,20,0.58514
729.00098,84.1375,-0.85813,72.23636,50,0.00E+00,20,0.58512
729.05298,84.1425,-0.85809,72.23636,50,0.00E+00,20,0.5851
729.10199,84.1475,-0.85817,72.23636,50,0.00E+00,20,0.58508
729.146,84.1525,-0.85786,72.23636,50,0.00E+00,20,0.58506
729.20801,84.1575,-0.85802,72.23636,50,0.00E+00,20,0.58504
729.26398,84.1625,-0.85791,72.23636,50,0.00E+00,20,0.58501
729.30701,84.1675,-0.85773,72.23636,50,0.00E+00,20,0.58499
729.35699,84.1725,-0.85778,72.23636,50,0.00E+00,20,0.58497
729.409,84.1775,-0.85779,72.23636,50,0.00E+00,20,0.58495
729.45502,84.1825,-0.85825,72.23273,50,0.00E+00,20,0.58493
729.50897,84.1875,-0.85797,72.23273,50,0.00E+00,20,0.58491
729.55603,84.1925,-0.85826,72.23273,50,0.00E+00,20,0.58489
729.604,84.1975,-0.85794,72.23273,50,0.00E+00,20,0.58487
729.65698,84.2025,-0.85802,72.23273,50,0.00E+00,20,0.58484
729.711,84.2075,-0.8581,72.23273,50,0.00E+00,20,0.58482
729.75299,84.2125,-0.85789,72.23273,50,0.00E+00,20,0.5848
729.80499,84.2175,-0.85783,72.23273,50,0.00E+00,20,0.58478
729.86401,84.2225,-0.85791,72.23273,50,0.00E+00,20,0.58475
729.90698,84.2275,-0.85775,72.23273,50,0.00E+00,20,0.58474
729.95898,84.2325,-0.85769,72.23273,50,0.00E+00,20,0.58471
730.008,84.2375,-0.85783,72.22909,50,0.00E+00,20,0.58469
730.06097,84.2425,-0.8577,72.22909,50,0.00E+00,20,0.58467
730.10901,84.2475,-0.85761,72.22909,50,0.00E+00,20,0.58465
730.16901,84.2525,-0.85791,72.22909,50,0.00E+00,20,0.58462
730.21198,84.2575,-0.85796,72.22909,50,0.00E+00,20,0.58461
730.26001,84.2625,-0.85795,72.22909,50,0.00E+00,20,0.58459
730.31299,84.2675,-0.85788,72.22909,50,0.00E+00,20,0.58456
730.362,84.2725,-0.85787,72.22727,50,0.00E+00,20,0.58454
730.40997,84.2775,-0.8578,72.22727,50,0.00E+00,20,0.58452
730.466,84.2825,-0.85784,72.22727,50,0.00E+00,20,0.5845
730.50702,84.2875,-0.85777,72.22727,50,0.00E+00,20,0.58448
730.55603,84.2925,-0.85811,72.22727,50,0.00E+00,20,0.58446
730.60101,84.2975,-0.85783,72.22727,50,0.00E+00,20,0.58444
730.65399,84.3025,-0.85772,72.22727,50,0.00E+00,20,0.58442
730.69897,84.3075,-0.85777,72.22545,50,0.00E+00,20,0.5844
730.75201,84.3125,-0.85775,72.22545,50,0.00E+00,20,0.58438
730.80603,84.3175,-0.85772,72.22545,50,0.00E+00,20,0.58435
730.86603,84.3225,-0.85768,72.22545,50,0.00E+00,20,0.58433
730.901,84.3275,-0.85782,72.22545,50,0.00E+00,20,0.58431
730.948,84.3325,-0.85792,72.22545,50,0.00E+00,20,0.58429
731.00098,84.3375,-0.85746,72.22545,50,0.00E+00,20,0.58427
731.05798,84.3425,-0.85764,72.22364,50,0.00E+00,20,0.58425
731.10699,84.3475,-0.85779,72.22364,50,0.00E+00,20,0.58423
731.15198,84.3525,-0.85786,72.22364,50,0.00E+00,20,0.58421
731.19897,84.3575,-0.85749,72.22364,50,0.00E+00,20,0.58419
731.26001,84.3625,-0.85738,72.22364,50,0.00E+00,20,0.58416
731.29901,84.3675,-0.85762,72.22182,50,0.00E+00,20,0.58414
731.35303,84.3725,-0.85739,72.22182,50,0.00E+00,20,0.58412
731.39801,84.3775,-0.85745,72.22182,50,0.00E+00,20,0.5841
731.44501,84.3825,-0.85752,72.22182,50,0.00E+00,20,0.58408
731.50098,84.3875,-0.85737,72.22,50,0.00E+00,20,0.58406
731.56097,84.3925,-0.8576,72.22,50,0.00E+00,20,0.58403
731.59003,84.3975,-0.85719,72.22,50,0.00E+00,20,0.58402
731.65503,84.4025,-0.85758,72.22,50,0.00E+00,20,0.58399
731.70203,84.4075,-0.85721,72.22,50,0.00E+00,20,0.58397
731.75201,84.4125,-0.8571,72.22,50,0.00E+00,20,0.58395
731.797,84.4175,-0.85715,72.21818,50,0.00E+00,20,0.58393
731.85699,84.4225,-0.85721,72.21818,50,0.00E+00,20,0.58391
731.90002,84.4275,-0.85693,72.21818,50,0.00E+00,20,0.58389
731.94897,84.4325,-0.85703,72.21818,50,0.00E+00,20,0.58387
731.995,84.4375,-0.85699,72.21818,50,0.00E+00,20,0.58385
732.03998,84.4425,-0.85721,72.21636,50,0.00E+00,20,0.58383
732.086,84.4475,-0.85683,72.21636,50,0.00E+00,20,0.58381
732.13599,84.4525,-0.85667,72.21636,50,0.00E+00,20,0.58379
732.19,84.4575,-0.85656,72.21636,50,0.00E+00,20,0.58376
732.23999,84.4625,-0.85681,72.21636,50,0.00E+00,20,0.58374
732.29602,84.4675,-0.85687,72.21273,50,0.00E+00,20,0.58372
732.33899,84.4725,-0.85637,72.21273,50,0.00E+00,20,0.5837
732.38898,84.4775,-0.85638,72.21273,50,0.00E+00,20,0.58368
732.43402,84.4825,-0.85633,72.21273,50,0.00E+00,20,0.58366
732.48297,84.4875,-0.85615,72.21273,50,0.00E+00,20,0.58364
732.54797,84.4925,-0.85612,72.21273,50,0.00E+00,20,0.58361
732.59601,84.4975,-0.85605,72.21273,50,0.00E+00,20,0.58359
732.63702,84.5025,-0.85584,72.21273,50,0.00E+00,20,0.58357
732.69299,84.5075,-0.85569,72.21273,50,0.00E+00,20,0.58355
732.737,84.5125,-0.85555,72.21273,50,0.00E+00,20,0.58353
732.79498,84.5175,-0.85556,72.21273,50,0.00E+00,20,0.58351
732.849,84.5225,-0.85557,72.21273,50,0.00E+00,20,0.58348
732.883,84.5275,-0.85533,72.21273,50,0.00E+00,20,0.58347
732.94,84.5325,-0.85541,72.20909,50,0.00E+00,20,0.58345
732.987,84.5375,-0.85542,72.20909,50,0.00E+00,20,0.58343
733.04102,84.5425,-0.85533,72.20909,50,0.00E+00,20,0.5834
733.08398,84.5475,-0.85531,72.20909,50,0.00E+00,20,0.58338
733.14398,84.5525,-0.85518,72.20909,50,0.00E+00,20,0.58336
733.18701,84.5575,-0.85521,72.20909,50,0.00E+00,20,0.58334
733.23901,84.5625,-0.85529,72.20909,50,0.00E+00,20,0.58332
733.29303,84.5675,-0.85499,72.20909,50,0.00E+00,20,0.5833
733.341,84.5725,-0.85521,72.21273,50,0.00E+00,20,0.58328
733.383,84.5775,-0.85498,72.21273,50,0.00E+00,20,0.58326
733.42902,84.5825,-0.85469,72.20909,50,0.00E+00,20,0.58324
733.48102,84.5875,-0.85456,72.20909,50,0.00E+00,20,0.58322
733.53302,84.5925,-0.85452,72.20909,50,0.00E+00,20,0.58319
733.58099,84.5975,-0.85431,72.20909,50,0.00E+00,20,0.58317
733.63098,84.6025,-0.8543,72.20909,50,0.00E+00,20,0.58315
733.67798,84.6075,-0.85416,72.20909,50,0.00E+00,20,0.58313
733.73401,84.6125,-0.85424,72.20727,50,0.00E+00,20,0.58311
733.78302,84.6175,-0.85413,72.20727,50,0.00E+00,20,0.58309
733.83398,84.6225,-0.85409,72.20727,50,0.00E+00,20,0.58307
733.87903,84.6275,-0.85412,72.20727,50,0.00E+00,20,0.58305
733.91998,84.6325,-0.85376,72.20727,50,0.00E+00,20,0.58303
733.98297,84.6375,-0.85383,72.20727,50,0.00E+00,20,0.583
734.026,84.6425,-0.8539,72.20545,50,0.00E+00,20,0.58299
734.07703,84.6475,-0.85381,72.20545,50,0.00E+00,20,0.58296
734.12701,84.6525,-0.85394,72.20545,50,0.00E+00,20,0.58294
734.17401,84.6575,-0.85394,72.20545,50,0.00E+00,20,0.58292
734.22498,84.6625,-0.85386,72.20364,50,0.00E+00,20,0.5829
734.27899,84.6675,-0.85377,72.20364,50,0.00E+00,20,0.58288
734.32098,84.6725,-0.85358,72.20364,50,0.00E+00,20,0.58286
734.36298,84.6775,-0.85351,72.20364,50,0.00E+00,20,0.58284
734.422,84.6825,-0.85348,72.20364,50,0.00E+00,20,0.58282
734.46899,84.6875,-0.85327,72.20182,50,0.00E+00,20,0.5828
734.52399,84.6925,-0.85357,72.20182,50,0.00E+00,20,0.58278
734.56,84.6975,-0.85333,72.20182,50,0.00E+00,20,0.58276
734.62402,84.7025,-0.85322,72.20182,50,0.00E+00,20,0.58273
734.66803,84.7075,-0.85301,72.20182,50,0.00E+00,20,0.58271
734.716,84.7125,-0.85297,72.20182,50,0.00E+00,20,0.58269
734.75897,84.7175,-0.85314,72.2,50,0.00E+00,20,0.58268
734.81403,84.7225,-0.85294,72.2,50,0.00E+00,20,0.58265
734.86902,84.7275,-0.85307,72.2,50,0.00E+00,20,0.58263
734.92102,84.7325,-0.85272,72.2,50,0.00E+00,20,0.58261
734.96899,84.7375,-0.85298,72.2,50,0.00E+00,20,0.58259
735.00897,84.7425,-0.85265,72.2,50,0.00E+00,20,0.58257
735.05603,84.7475,-0.85278,72.2,50,0.00E+00,20,0.58255
735.11499,84.7525,-0.85272,72.19818,50,0.00E+00,20,0.58253
735.15802,84.7575,-0.8527,72.19818,50,0.00E+00,20,0.58251
735.21002,84.7625,-0.85244,72.19818,50,0.00E+00,20,0.58249
735.25598,84.7675,-0.85245,72.19818,50,0.00E+00,20,0.58247
735.31,84.7725,-0.85248,72.19818,50,0.00E+00,20,0.58244
735.35901,84.7775,-0.85208,72.19818,50,0.00E+00,20,0.58242
735.409,84.7825,-0.85199,72.19818,50,0.00E+00,20,0.5824
735.45697,84.7875,-0.85183,72.19636,50,0.00E+00,20,0.58238
735.51099,84.7925,-0.85194,72.19636,50,0.00E+00,20,0.58236
735.54999,84.7975,-0.85222,72.19636,50,0.00E+00,20,0.58234
735.60999,84.8025,-0.85228,72.19636,50,0.00E+00,20,0.58232
735.66101,84.8075,-0.85177,72.19455,50,0.00E+00,20,0.58229
735.70502,84.8125,-0.85137,72.19455,50,0.00E+00,20,0.58228
735.74701,84.8175,-0.85196,72.19455,50,0.00E+00,20,0.58226
735.79901,84.8225,-0.85166,72.19455,50,0.00E+00,20,0.58224
735.84802,84.8275,-0.852,72.19455,50,0.00E+00,20,0.58222
735.888,84.8325,-0.85181,72.19091,50,0.00E+00,20,0.5822
735.94501,84.8375,-0.85178,72.19091,50,0.00E+00,20,0.58217
735.992,84.8425,-0.85145,72.19091,50,0.00E+00,20,0.58216
736.047,84.8475,-0.85177,72.19091,50,0.00E+00,20,0.58213
736.09198,84.8525,-0.85151,72.19091,50,0.00E+00,20,0.58211
736.14203,84.8575,-0.85126,72.19091,50,0.00E+00,20,0.58209
736.18298,84.8625,-0.85138,72.19091,50,0.00E+00,20,0.58207
736.237,84.8675,-0.85134,72.19091,50,0.00E+00,20,0.58205
736.28699,84.8725,-0.85137,72.19091,50,0.00E+00,20,0.58203
736.33801,84.8775,-0.85095,72.19091,50,0.00E+00,20,0.58201
736.38702,84.8825,-0.8506,72.18727,50,0.00E+00,20,0.58199
736.435,84.8875,-0.85077,72.18727,50,0.00E+00,20,0.58197
736.48199,84.8925,-0.85104,72.18727,50,0.00E+00,20,0.58195
736.53497,84.8975,-0.85073,72.18727,50,0.00E+00,20,0.58193
736.58099,84.9025,-0.85057,72.18727,50,0.00E+00,20,0.58191
736.63202,84.9075,-0.85075,72.18727,50,0.00E+00,20,0.58189
736.68201,84.9125,-0.85078,72.18727,50,0.00E+00,20,0.58186
736.742,84.9175,-0.8507,72.18727,50,0.00E+00,20,0.58184
736.78003,84.9225,-0.85048,72.18727,50,0.00E+00,20,0.58182
736.83502,84.9275,-0.85028,72.18727,50,0.00E+00,20,0.5818
736.888,84.9325,-0.85026,72.18364,50,0.00E+00,20,0.58178
736.935,84.9375,-0.85017,72.18364,50,0.00E+00,20,0.58176
736.97998,84.9425,-0.84991,72.18364,50,0.00E+00,20,0.58174
737.03003,84.9475,-0.84999,72.18364,50,0.00E+00,20,0.58172
737.08197,84.9525,-0.84995,72.18364,50,0.00E+00,20,0.5817
737.12402,84.9575,-0.84983,72.18364,50,0.00E+00,20,0.58168
737.18298,84.9625,-0.84994,72.18182,50,0.00E+00,20,0.58165
737.23401,84.9675,-0.85012,72.18182,50,0.00E+00,20,0.58163
737.27698,84.9725,-0.84971,72.18182,50,0.00E+00,20,0.58161
737.32202,84.9775,-0.85007,72.18182,50,0.00E+00,20,0.58159
737.37903,84.9825,-0.84975,72.18182,50,0.00E+00,20,0.58157
737.41901,84.9875,-0.84973,72.18182,50,0.00E+00,20,0.58155
737.47699,84.9925,-0.84972,72.18182,50,0.00E+00,20,0.58153
737.52301,84.9975,-0.8496,72.18182,50,0.00E+00,20,0.58151
737.57098,85.0025,-0.84944,72.18,50,0.00E+00,20,0.58149
737.62097,85.0075,-0.8493,72.18,50,0.00E+00,20,0.58147
737.67401,85.0125,-0.84934,72.18,50,0.00E+00,20,0.58145
737.71997,85.0175,-0.84967,72.18,50,0.00E+00,20,0.58143
737.77197,85.0225,-0.84944,72.18,50,0.00E+00,20,0.58141
737.81702,85.0275,-0.84954,72.17818,50,0.00E+00,20,0.58139
737.86603,85.0325,-0.84902,72.17818,50,0.00E+00,20,0.58137
737.90802,85.0375,-0.84905,72.17818,50,0.00E+00,20,0.58135
737.953,85.0425,-0.84891,72.17818,50,0.00E+00,20,0.58133
738,85.0475,-0.84884,72.17818,50,0.00E+00,20,0.58131
738.06,85.0525,-0.84891,72.17636,50,0.00E+00,20,0.58128
738.09802,85.0575,-0.84857,72.17636,50,0.00E+00,20,0.58127
738.15503,85.0625,-0.84894,72.17636,50,0.00E+00,20,0.58124
738.20599,85.0675,-0.84864,72.17636,50,0.00E+00,20,0.58122
738.258,85.0725,-0.84862,72.17636,50,0.00E+00,20,0.5812
738.29999,85.0775,-0.84884,72.17636,50,0.00E+00,20,0.58118
738.35303,85.0825,-0.84882,72.17454,50,0.00E+00,20,0.58116
738.41199,85.0875,-0.84826,72.17454,50,0.00E+00,20,0.58114
738.45001,85.0925,-0.84833,72.17454,50,0.00E+00,20,0.58112
738.505,85.0975,-0.84851,72.17454,50,0.00E+00,20,0.5811
738.55603,85.1025,-0.84847,72.17454,50,0.00E+00,20,0.58108
738.60901,85.1075,-0.84845,72.17454,50,0.00E+00,20,0.58105
738.64801,85.1125,-0.84817,72.17454,50,0.00E+00,20,0.58104
738.70599,85.1175,-0.84835,72.17273,50,0.00E+00,20,0.58101
738.75098,85.1225,-0.84792,72.17273,50,0.00E+00,20,0.58099
738.79999,85.1275,-0.84795,72.17273,50,0.00E+00,20,0.58097
738.854,85.1325,-0.84801,72.17273,50,0.00E+00,20,0.58095
738.89801,85.1375,-0.84784,72.17273,50,0.00E+00,20,0.58093
738.93799,85.1425,-0.84758,72.17273,50,0.00E+00,20,0.58092
738.98602,85.1475,-0.84761,72.17091,50,0.00E+00,20,0.5809
739.03497,85.1525,-0.84757,72.17091,50,0.00E+00,20,0.58088
739.08899,85.1575,-0.84741,72.17091,50,0.00E+00,20,0.58085
739.13702,85.1625,-0.84794,72.17091,50,0.00E+00,20,0.58083
739.18799,85.1675,-0.84759,72.17091,50,0.00E+00,20,0.58081
739.24298,85.1725,-0.84779,72.17091,50,0.00E+00,20,0.58079
739.29199,85.1775,-0.84715,72.17091,50,0.00E+00,20,0.58077
739.336,85.1825,-0.84747,72.16727,50,0.00E+00,20,0.58075
739.39502,85.1875,-0.84707,72.16727,50,0.00E+00,20,0.58072
739.44598,85.1925,-0.84744,72.16727,50,0.00E+00,20,0.5807
739.48999,85.1975,-0.84735,72.16727,50,0.00E+00,20,0.58068
739.53998,85.2025,-0.84721,72.16727,50,0.00E+00,20,0.58066
739.58502,85.2075,-0.84731,72.16727,50,0.00E+00,20,0.58064
739.64099,85.2125,-0.84739,72.16727,50,0.00E+00,20,0.58062
739.68298,85.2175,-0.84715,72.16727,50,0.00E+00,20,0.5806
739.73297,85.2225,-0.84685,72.16727,50,0.00E+00,20,0.58058
739.78003,85.2275,-0.84714,72.16727,50,0.00E+00,20,0.58056
739.828,85.2325,-0.84715,72.16727,50,0.00E+00,20,0.58054
739.88098,85.2375,-0.84701,72.16727,50,0.00E+00,20,0.58052
739.94397,85.2425,-0.84679,72.16364,50,0.00E+00,20,0.58049
739.97803,85.2475,-0.84676,72.16364,50,0.00E+00,20,0.58048
740.03003,85.2525,-0.84672,72.16364,50,0.00E+00,20,0.58046
740.073,85.2575,-0.84667,72.16364,50,0.00E+00,20,0.58044
740.12201,85.2625,-0.84642,72.16364,50,0.00E+00,20,0.58042
740.17902,85.2675,-0.84636,72.16364,50,0.00E+00,20,0.5804
740.224,85.2725,-0.84681,72.16364,50,0.00E+00,20,0.58038
740.27698,85.2775,-0.84649,72.16364,50,0.00E+00,20,0.58036
740.32098,85.2825,-0.84644,72.16364,50,0.00E+00,20,0.58034
740.362,85.2875,-0.84637,72.16364,50,0.00E+00,20,0.58032
740.41998,85.2925,-0.84617,72.16364,50,0.00E+00,20,0.5803
740.46301,85.2975,-0.8462,72.16364,50,0.00E+00,20,0.58028
740.51703,85.3025,-0.84611,72.16,50,0.00E+00,20,0.58025
740.56299,85.3075,-0.84604,72.16,50,0.00E+00,20,0.58024
740.60999,85.3125,-0.84593,72.16,50,0.00E+00,20,0.58022
740.65997,85.3175,-0.84589,72.16,50,0.00E+00,20,0.58019
740.71198,85.3225,-0.84611,72.16,50,0.00E+00,20,0.58017
740.76501,85.3275,-0.84616,72.16,50,0.00E+00,20,0.58015
740.80798,85.3325,-0.84624,72.16,50,0.00E+00,20,0.58013
740.86603,85.3375,-0.84587,72.16,50,0.00E+00,20,0.58011
740.90802,85.3425,-0.84606,72.15818,50,0.00E+00,20,0.58009
740.961,85.3475,-0.84607,72.15818,50,0.00E+00,20,0.58007
741.008,85.3525,-0.84603,72.15818,50,0.00E+00,20,0.58005
741.06097,85.3575,-0.84606,72.15818,50,0.00E+00,20,0.58003
741.11401,85.3625,-0.84614,72.15818,50,0.00E+00,20,0.58001
741.16998,85.3675,-0.84629,72.15818,50,0.00E+00,20,0.57998
741.22198,85.3725,-0.84608,72.15818,50,0.00E+00,20,0.57996
741.26898,85.3775,-0.84628,72.15818,50,0.00E+00,20,0.57994
741.31097,85.3825,-0.84607,72.15636,50,0.00E+00,20,0.57992
741.37299,85.3875,-0.84618,72.15636,50,0.00E+00,20,0.5799
741.409,85.3925,-0.84653,72.15636,50,0.00E+00,20,0.57988
741.46503,85.3975,-0.84628,72.15636,50,0.00E+00,20,0.57986
741.51599,85.4025,-0.84645,72.15636,50,0.00E+00,20,0.57984
741.56702,85.4075,-0.84649,72.15455,50,0.00E+00,20,0.57982
741.61603,85.4125,-0.84666,72.15455,50,0.00E+00,20,0.5798
741.67297,85.4175,-0.84679,72.15455,50,0.00E+00,20,0.57977
741.71698,85.4225,-0.84689,72.15455,50,0.00E+00,20,0.57975
741.77002,85.4275,-0.8469,72.15455,50,0.00E+00,20,0.57973
741.81799,85.4325,-0.8469,72.15455,50,0.00E+00,20,0.57971
741.86902,85.4375,-0.84705,72.15273,50,0.00E+00,20,0.57969
741.91803,85.4425,-0.84708,72.15273,50,0.00E+00,20,0.57967
741.97803,85.4475,-0.8471,72.15273,50,0.00E+00,20,0.57964
742.03497,85.4525,-0.84747,72.15273,50,0.00E+00,20,0.57962
742.08398,85.4575,-0.84711,72.15273,50,0.00E+00,20,0.5796
742.13397,85.4625,-0.84736,72.15273,50,0.00E+00,20,0.57958
742.18201,85.4675,-0.84765,72.15273,50,0.00E+00,20,0.57956
742.237,85.4725,-0.84795,72.15273,50,0.00E+00,20,0.57954
742.29102,85.4775,-0.84803,72.15091,50,0.00E+00,20,0.57951
742.34399,85.4825,-0.84828,72.15091,50,0.00E+00,20,0.57949
742.38898,85.4875,-0.84818,72.15091,50,0.00E+00,20,0.57947
742.43903,85.4925,-0.84845,72.15091,50,0.00E+00,20,0.57945
742.49402,85.4975,-0.84894,72.15091,50,0.00E+00,20,0.57943
742.55298,85.5025,-0.84855,72.15091,50,0.00E+00,20,0.5794
742.59698,85.5075,-0.84877,72.15091,50,0.00E+00,20,0.57939
742.651,85.5125,-0.84892,72.14727,50,0.00E+00,20,0.57936
742.703,85.5175,-0.84917,72.14727,50,0.00E+00,20,0.57934
742.76099,85.5225,-0.84949,72.14727,50,0.00E+00,20,0.57932
742.81097,85.5275,-0.84976,72.14727,50,0.00E+00,20,0.5793
742.867,85.5325,-0.84974,72.14727,50,0.00E+00,20,0.57927
742.91199,85.5375,-0.85018,72.14727,50,0.00E+00,20,0.57926
742.966,85.5425,-0.85016,72.14727,50,0.00E+00,20,0.57923
743.02197,85.5475,-0.85027,72.14727,50,0.00E+00,20,0.57921
743.06799,85.5525,-0.8503,72.14727,50,0.00E+00,20,0.57919
743.125,85.5575,-0.85067,72.14727,50,0.00E+00,20,0.57917
743.17401,85.5625,-0.8507,72.14364,50,0.00E+00,20,0.57915
743.23199,85.5675,-0.85081,72.14364,50,0.00E+00,20,0.57912
