#FILE:                       ,A8%DC14; 30-1-2025.ngb-ds3         ,,,,,,,
#FORMAT:                     ,NETZSCH5                           ,,,,,,,
#IDENTITY:                   ,GEOPOLYMER PASTE                   ,,,,,,,
#DECIMAL:                    ,POINT                              ,,,,,,,
#SEPARATOR:                  ,COMMA                              ,,,,,,,
#MTYPE:                      ,DSC                                ,,,,,,,
#INSTRUMENT:                 ,Microlab TU Delft                  ,,,,,,,
#PROJECT:                    ,                                   ,,,,,,,
#DATE/TIME:                  ,31/01/2025 4:40:42 PM              ,,,,,,,
#CORR. FILE:                 ,Blank with cover; 13-1-2025.ngb-bs3,,,,,,,
#LABORATORY:                 ,TU Delft Micro Lab                 ,,,,,,,
#OPERATOR:                   ,Ahmed                              ,,,,,,,
#REMARK:                     ,under Argon atmosphere, 10K/min    ,,,,,,
#SAMPLE:                     ,A8%DC14                            ,,,,,,,
#SAMPLE MASS /mg:            ,32.8,,,,,,,
#MATERIAL:                   ,Geopolymer paste                   ,,,,,,,
#REFERENCE:                  ,blank                              ,,,,,,,
#REFERENCE MASS /mg:         ,0,,,,,,,
#TYPE OF CRUCIBLE:           ,DSC/TG pan Al2O3                   ,,,,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,,,,
#CORR. CODE:                 ,20,,,,,,,
#EXO:                        ,-1,,,,,,,
#RANGE:                      ,40/10.0(K/min)/1000                ,,,,,,,
#SEGMENT:                    ,S2/2                               ,,,,,,,
,,,,,,,,
##Temp./øC,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge1)/(ml/min),Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),DTG/(%/min),Sensit./(uV/mW)
538.58197,65.13084,-1.19507,74.7931,50,0.00E+00,20,-0.38668,0.68681
538.64001,65.13583,-1.19521,74.79116,50,0.00E+00,20,-0.38667,0.68677
538.67603,65.14083,-1.19525,74.78923,50,0.00E+00,20,-0.38657,0.68675
538.72498,65.14584,-1.19558,74.78729,50,0.00E+00,20,-0.38644,0.68671
538.78497,65.15083,-1.19572,74.78536,50,0.00E+00,20,-0.38635,0.68667
538.83899,65.15583,-1.19595,74.78344,50,0.00E+00,20,-0.38634,0.68664
538.888,65.16084,-1.19617,74.7815,50,0.00E+00,20,-0.38636,0.68661
538.93903,65.16583,-1.19657,74.77957,50,0.00E+00,20,-0.38636,0.68657
538.99597,65.17083,-1.19674,74.77764,50,0.00E+00,20,-0.38628,0.68653
539.03601,65.17583,-1.19655,74.7757,50,0.00E+00,20,-0.38613,0.68651
539.08398,65.18083,-1.1966,74.77377,50,0.00E+00,20,-0.38596,0.68648
539.13898,65.18584,-1.19674,74.77184,50,0.00E+00,20,-0.38581,0.68644
539.18701,65.19083,-1.19689,74.76992,50,0.00E+00,20,-0.38572,0.68641
539.23999,65.19583,-1.19712,74.76799,50,0.00E+00,20,-0.38566,0.68637
539.284,65.20084,-1.19778,74.76606,50,0.00E+00,20,-0.38561,0.68634
539.34003,65.20583,-1.19799,74.76413,50,0.00E+00,20,-0.38553,0.68631
539.38898,65.21083,-1.19818,74.7622,50,0.00E+00,20,-0.38539,0.68627
539.44098,65.21584,-1.19817,74.76028,50,0.00E+00,20,-0.3852,0.68624
539.487,65.22083,-1.19829,74.75835,50,0.00E+00,20,-0.385,0.68621
539.547,65.22583,-1.19833,74.75643,50,0.00E+00,20,-0.38481,0.68617
539.58899,65.23083,-1.19861,74.7545,50,0.00E+00,20,-0.38468,0.68614
539.62903,65.23583,-1.199,74.75258,50,0.00E+00,20,-0.38459,0.68611
539.67999,65.24084,-1.1995,74.75066,50,0.00E+00,20,-0.38456,0.68608
539.73499,65.24583,-1.1997,74.74874,50,0.00E+00,20,-0.38454,0.68604
539.776,65.25083,-1.19998,74.74681,50,0.00E+00,20,-0.38451,0.68602
539.83197,65.25584,-1.20022,74.74489,50,0.00E+00,20,-0.38444,0.68598
539.88202,65.26083,-1.20031,74.74297,50,0.00E+00,20,-0.38432,0.68595
539.93402,65.26583,-1.20044,74.74105,50,0.00E+00,20,-0.38415,0.68591
539.98199,65.27084,-1.20039,74.73912,50,0.00E+00,20,-0.38396,0.68588
540.02802,65.27583,-1.20061,74.73721,50,0.00E+00,20,-0.38381,0.68585
540.08197,65.28083,-1.20078,74.73529,50,0.00E+00,20,-0.38371,0.68581
540.13,65.28584,-1.20134,74.73337,50,0.00E+00,20,-0.38366,0.68578
540.16998,65.29083,-1.20142,74.73145,50,0.00E+00,20,-0.38363,0.68575
540.23401,65.29583,-1.20153,74.72953,50,0.00E+00,20,-0.38358,0.68571
540.29401,65.30083,-1.20181,74.72762,50,0.00E+00,20,-0.3835,0.68567
540.33899,65.30583,-1.20203,74.7257,50,0.00E+00,20,-0.38342,0.68564
540.39899,65.31084,-1.20237,74.72378,50,0.00E+00,20,-0.38339,0.6856
540.43597,65.31583,-1.20272,74.72187,50,0.00E+00,20,-0.3834,0.68558
540.48901,65.32083,-1.20298,74.71995,50,0.00E+00,20,-0.38345,0.68554
540.53699,65.32584,-1.20344,74.71803,50,0.00E+00,20,-0.38347,0.68551
540.586,65.33083,-1.20364,74.71611,50,0.00E+00,20,-0.38344,0.68548
540.63702,65.33583,-1.2038,74.71419,50,0.00E+00,20,-0.38338,0.68545
540.68701,65.34084,-1.20403,74.71228,50,0.00E+00,20,-0.38331,0.68541
540.74298,65.34583,-1.20426,74.71037,50,0.00E+00,20,-0.38325,0.68537
540.79498,65.35083,-1.20436,74.70845,50,0.00E+00,20,-0.3832,0.68534
540.84399,65.35583,-1.20472,74.70653,50,0.00E+00,20,-0.38316,0.68531
540.89099,65.36083,-1.20487,74.70462,50,0.00E+00,20,-0.38312,0.68528
540.94098,65.36584,-1.2049,74.7027,50,0.00E+00,20,-0.38307,0.68524
540.99298,65.37083,-1.20496,74.70079,50,0.00E+00,20,-0.38301,0.68521
541.04797,65.37583,-1.20499,74.69887,50,0.00E+00,20,-0.38295,0.68517
541.09497,65.38084,-1.20508,74.69696,50,0.00E+00,20,-0.38291,0.68514
541.138,65.38583,-1.20543,74.69504,50,0.00E+00,20,-0.38288,0.68511
541.19897,65.39083,-1.20557,74.69313,50,0.00E+00,20,-0.38287,0.68507
541.24402,65.39584,-1.20566,74.69121,50,0.00E+00,20,-0.38287,0.68504
541.29797,65.40083,-1.20613,74.6893,50,0.00E+00,20,-0.38288,0.68501
541.349,65.40583,-1.20639,74.68739,50,0.00E+00,20,-0.38289,0.68497
541.39801,65.41084,-1.20672,74.68547,50,0.00E+00,20,-0.38288,0.68494
541.448,65.41583,-1.20685,74.68355,50,0.00E+00,20,-0.38282,0.68491
541.49902,65.42083,-1.20697,74.68164,50,0.00E+00,20,-0.38265,0.68487
541.552,65.42583,-1.207,74.67972,50,0.00E+00,20,-0.38236,0.68484
541.59302,65.43083,-1.20698,74.67781,50,0.00E+00,20,-0.38196,0.68481
541.65002,65.43584,-1.20722,74.6759,50,0.00E+00,20,-0.38151,0.68478
541.69202,65.44083,-1.2074,74.674,50,0.00E+00,20,-0.3811,0.68475
541.73901,65.44583,-1.20766,74.6721,50,0.00E+00,20,-0.38082,0.68472
541.79498,65.45084,-1.2079,74.6702,50,0.00E+00,20,-0.3807,0.68468
541.85101,65.45583,-1.20813,74.66829,50,0.00E+00,20,-0.38073,0.68464
541.89398,65.46083,-1.20842,74.66639,50,0.00E+00,20,-0.38085,0.68461
541.95099,65.46584,-1.20862,74.66448,50,0.00E+00,20,-0.38096,0.68458
542.00403,65.47083,-1.20868,74.66258,50,0.00E+00,20,-0.38101,0.68454
542.04199,65.47583,-1.20876,74.66067,50,0.00E+00,20,-0.38097,0.68452
542.09198,65.48083,-1.20899,74.65877,50,0.00E+00,20,-0.38084,0.68448
542.13599,65.48583,-1.20901,74.65686,50,0.00E+00,20,-0.38067,0.68445
542.20203,65.49084,-1.20902,74.65496,50,0.00E+00,20,-0.3805,0.68441
542.25,65.49583,-1.20931,74.65306,50,0.00E+00,20,-0.38037,0.68438
542.31,65.50083,-1.20952,74.65116,50,0.00E+00,20,-0.3803,0.68434
542.349,65.50584,-1.20973,74.64926,50,0.00E+00,20,-0.38025,0.68431
542.39801,65.51083,-1.20979,74.64735,50,0.00E+00,20,-0.3802,0.68428
542.44702,65.51583,-1.20991,74.64545,50,0.00E+00,20,-0.38013,0.68425
542.495,65.52084,-1.20997,74.64355,50,0.00E+00,20,-0.38006,0.68422
542.54498,65.52583,-1.21003,74.64165,50,0.00E+00,20,-0.38,0.68418
542.59003,65.53083,-1.21015,74.63976,50,0.00E+00,20,-0.37997,0.68415
542.64801,65.53584,-1.21028,74.63785,50,0.00E+00,20,-0.37995,0.68412
542.69202,65.54083,-1.2102,74.63595,50,0.00E+00,20,-0.37995,0.68409
542.74103,65.54583,-1.21039,74.63405,50,0.00E+00,20,-0.37995,0.68406
542.797,65.55083,-1.21049,74.63216,50,0.00E+00,20,-0.37993,0.68402
542.84399,65.55583,-1.21062,74.63026,50,0.00E+00,20,-0.3799,0.68399
542.89203,65.56084,-1.21074,74.62835,50,0.00E+00,20,-0.37985,0.68396
542.948,65.56583,-1.21101,74.62646,50,0.00E+00,20,-0.37978,0.68392
542.995,65.57083,-1.21123,74.62456,50,0.00E+00,20,-0.37972,0.68389
543.04797,65.57584,-1.21126,74.62266,50,0.00E+00,20,-0.37968,0.68385
543.09399,65.58083,-1.21131,74.62076,50,0.00E+00,20,-0.37963,0.68382
543.146,65.58583,-1.21138,74.61886,50,0.00E+00,20,-0.37952,0.68379
543.18799,65.59084,-1.21156,74.61696,50,0.00E+00,20,-0.37935,0.68376
543.242,65.59583,-1.21183,74.61507,50,0.00E+00,20,-0.37917,0.68373
543.29401,65.60083,-1.21206,74.61318,50,0.00E+00,20,-0.37902,0.68369
543.34698,65.60583,-1.21198,74.61128,50,0.00E+00,20,-0.37895,0.68366
543.38898,65.61083,-1.21186,74.60938,50,0.00E+00,20,-0.37896,0.68363
543.44098,65.61584,-1.21186,74.60749,50,0.00E+00,20,-0.37906,0.68359
543.487,65.62083,-1.21184,74.6056,50,0.00E+00,20,-0.37919,0.68356
543.53003,65.62583,-1.21189,74.6037,50,0.00E+00,20,-0.3793,0.68354
543.57599,65.63084,-1.21194,74.6018,50,0.00E+00,20,-0.37938,0.68351
543.63202,65.63583,-1.21201,74.5999,50,0.00E+00,20,-0.3794,0.68347
543.685,65.64083,-1.21214,74.59801,50,0.00E+00,20,-0.37941,0.68343
543.73499,65.64584,-1.21233,74.59611,50,0.00E+00,20,-0.37941,0.6834
543.78699,65.65083,-1.21253,74.59422,50,0.00E+00,20,-0.3794,0.68337
543.83398,65.65583,-1.21252,74.59231,50,0.00E+00,20,-0.37933,0.68334
543.88599,65.66084,-1.21278,74.59042,50,0.00E+00,20,-0.37919,0.6833
543.93298,65.66583,-1.21311,74.58852,50,0.00E+00,20,-0.37899,0.68327
543.97498,65.67083,-1.2134,74.58663,50,0.00E+00,20,-0.37876,0.68324
544.03302,65.67583,-1.21357,74.58474,50,0.00E+00,20,-0.37855,0.68321
544.08197,65.68083,-1.21366,74.58284,50,0.00E+00,20,-0.37838,0.68317
544.13202,65.68584,-1.21382,74.58095,50,0.00E+00,20,-0.37825,0.68314
544.17499,65.69083,-1.21383,74.57906,50,0.00E+00,20,-0.37813,0.68311
544.229,65.69583,-1.21397,74.57717,50,0.00E+00,20,-0.37804,0.68308
544.27197,65.70084,-1.21391,74.57528,50,0.00E+00,20,-0.37796,0.68305
544.33002,65.70583,-1.21391,74.57339,50,0.00E+00,20,-0.37791,0.68301
544.38898,65.71083,-1.21405,74.5715,50,0.00E+00,20,-0.37788,0.68297
544.43201,65.71584,-1.21434,74.56961,50,0.00E+00,20,-0.37787,0.68294
544.479,65.72083,-1.21453,74.56772,50,0.00E+00,20,-0.37786,0.68291
544.53003,65.72583,-1.21479,74.56583,50,0.00E+00,20,-0.37785,0.68288
544.58398,65.73083,-1.2152,74.56395,50,0.00E+00,20,-0.37781,0.68284
544.62402,65.73583,-1.21538,74.56206,50,0.00E+00,20,-0.37775,0.68282
544.67603,65.74084,-1.21548,74.56017,50,0.00E+00,20,-0.37766,0.68278
544.73999,65.74583,-1.21575,74.55828,50,0.00E+00,20,-0.37758,0.68274
544.78198,65.75083,-1.21597,74.55639,50,0.00E+00,20,-0.37754,0.68271
544.841,65.75584,-1.21621,74.55451,50,0.00E+00,20,-0.37755,0.68268
544.883,65.76083,-1.21633,74.55262,50,0.00E+00,20,-0.37757,0.68265
544.93298,65.76583,-1.21622,74.55073,50,0.00E+00,20,-0.37754,0.68261
544.979,65.77084,-1.21637,74.54884,50,0.00E+00,20,-0.37744,0.68258
545.03802,65.77583,-1.21655,74.54695,50,0.00E+00,20,-0.3773,0.68255
545.08502,65.78083,-1.21674,74.54507,50,0.00E+00,20,-0.37719,0.68252
545.138,65.78584,-1.2169,74.54318,50,0.00E+00,20,-0.37714,0.68248
545.18201,65.79083,-1.21719,74.5413,50,0.00E+00,20,-0.37717,0.68245
545.25403,65.79583,-1.21751,74.53941,50,0.00E+00,20,-0.37727,0.6824
545.29199,65.80083,-1.21769,74.53753,50,0.00E+00,20,-0.37739,0.68238
545.33899,65.80583,-1.21782,74.53564,50,0.00E+00,20,-0.3775,0.68235
545.38898,65.81084,-1.21828,74.53375,50,0.00E+00,20,-0.37755,0.68232
545.43298,65.81583,-1.2183,74.53186,50,0.00E+00,20,-0.37753,0.68229
545.48499,65.82083,-1.2185,74.52997,50,0.00E+00,20,-0.37744,0.68225
545.53699,65.82584,-1.21863,74.52809,50,0.00E+00,20,-0.37733,0.68222
545.59198,65.83083,-1.21883,74.5262,50,0.00E+00,20,-0.37727,0.68218
545.638,65.83583,-1.21922,74.52432,50,0.00E+00,20,-0.37724,0.68215
545.69897,65.84084,-1.21984,74.52243,50,0.00E+00,20,-0.37721,0.68211
545.73798,65.84583,-1.21992,74.52054,50,0.00E+00,20,-0.37714,0.68209
545.79102,65.85083,-1.21995,74.51865,50,0.00E+00,20,-0.37701,0.68205
545.83301,65.85583,-1.22007,74.51677,50,0.00E+00,20,-0.37687,0.68203
545.89502,65.86083,-1.22021,74.51489,50,0.00E+00,20,-0.37673,0.68199
545.93799,65.86584,-1.22056,74.513,50,0.00E+00,20,-0.37662,0.68196
545.99701,65.87083,-1.22094,74.51112,50,0.00E+00,20,-0.37653,0.68192
546.02899,65.87583,-1.22108,74.50924,50,0.00E+00,20,-0.37646,0.6819
546.086,65.88084,-1.22125,74.50736,50,0.00E+00,20,-0.37643,0.68186
546.138,65.88583,-1.22151,74.50548,50,0.00E+00,20,-0.37645,0.68183
546.19397,65.89083,-1.22168,74.5036,50,0.00E+00,20,-0.3765,0.68179
546.23901,65.89584,-1.22197,74.50171,50,0.00E+00,20,-0.37652,0.68176
546.29199,65.90083,-1.22217,74.49982,50,0.00E+00,20,-0.3765,0.68173
546.32703,65.90583,-1.22235,74.49794,50,0.00E+00,20,-0.37645,0.6817
546.38501,65.91084,-1.22242,74.49606,50,0.00E+00,20,-0.37643,0.68166
546.43597,65.91583,-1.22268,74.49418,50,0.00E+00,20,-0.37644,0.68163
546.5,65.92083,-1.22293,74.4923,50,0.00E+00,20,-0.37647,0.68159
546.54498,65.92583,-1.22342,74.49042,50,0.00E+00,20,-0.37646,0.68156
546.591,65.93083,-1.22365,74.48853,50,0.00E+00,20,-0.37638,0.68153
546.63898,65.93584,-1.22364,74.48665,50,0.00E+00,20,-0.37624,0.6815
546.69397,65.94083,-1.22394,74.48477,50,0.00E+00,20,-0.37605,0.68146
546.74298,65.94583,-1.22413,74.48289,50,0.00E+00,20,-0.37586,0.68143
546.79102,65.95084,-1.22453,74.48101,50,0.00E+00,20,-0.37569,0.6814
546.836,65.95583,-1.22469,74.47913,50,0.00E+00,20,-0.37554,0.68137
546.89697,65.96083,-1.22479,74.47726,50,0.00E+00,20,-0.37544,0.68133
546.94501,65.96584,-1.22519,74.47538,50,0.00E+00,20,-0.37539,0.6813
547.00098,65.97083,-1.22543,74.4735,50,0.00E+00,20,-0.37537,0.68126
547.05499,65.97583,-1.22546,74.47163,50,0.00E+00,20,-0.37536,0.68123
547.09802,65.98083,-1.22578,74.46975,50,0.00E+00,20,-0.37536,0.6812
547.151,65.98583,-1.22659,74.46787,50,0.00E+00,20,-0.37533,0.68117
547.20502,65.99084,-1.22683,74.466,50,0.00E+00,20,-0.37528,0.68113
547.25299,65.99583,-1.22685,74.46412,50,0.00E+00,20,-0.37519,0.6811
547.30298,66.00083,-1.22698,74.46224,50,0.00E+00,20,-0.37505,0.68107
547.34802,66.00584,-1.22693,74.46037,50,0.00E+00,20,-0.3749,0.68104
547.40399,66.01083,-1.22709,74.4585,50,0.00E+00,20,-0.37473,0.681
547.44702,66.01583,-1.22718,74.45662,50,0.00E+00,20,-0.37456,0.68097
547.50897,66.02084,-1.22732,74.45475,50,0.00E+00,20,-0.37437,0.68093
547.56,66.02583,-1.22758,74.45288,50,0.00E+00,20,-0.37415,0.6809
547.60699,66.03083,-1.22785,74.45101,50,0.00E+00,20,-0.37393,0.68087
547.65601,66.03584,-1.22801,74.44914,50,0.00E+00,20,-0.37371,0.68084
547.70398,66.04083,-1.2283,74.44727,50,0.00E+00,20,-0.37349,0.6808
547.74902,66.04583,-1.22849,74.4454,50,0.00E+00,20,-0.37329,0.68078
547.802,66.05083,-1.22869,74.44354,50,0.00E+00,20,-0.37311,0.68074
547.854,66.05583,-1.22885,74.44167,50,0.00E+00,20,-0.37294,0.68071
547.90503,66.06084,-1.22902,74.43981,50,0.00E+00,20,-0.3728,0.68067
547.95398,66.06583,-1.22914,74.43794,50,0.00E+00,20,-0.37267,0.68064
548.00403,66.07083,-1.22944,74.43608,50,0.00E+00,20,-0.37255,0.68061
548.05402,66.07584,-1.2294,74.43422,50,0.00E+00,20,-0.37244,0.68058
548.10498,66.08083,-1.22959,74.43236,50,0.00E+00,20,-0.37233,0.68054
548.159,66.08583,-1.22972,74.4305,50,0.00E+00,20,-0.37219,0.68051
548.211,66.09084,-1.22996,74.42863,50,0.00E+00,20,-0.37204,0.68048
548.24799,66.09583,-1.23003,74.42678,50,0.00E+00,20,-0.37192,0.68045
548.302,66.10083,-1.23023,74.42492,50,0.00E+00,20,-0.37186,0.68042
548.35303,66.10583,-1.23026,74.42306,50,0.00E+00,20,-0.37187,0.68038
548.40198,66.11083,-1.23045,74.4212,50,0.00E+00,20,-0.3719,0.68035
548.45898,66.11584,-1.23097,74.41934,50,0.00E+00,20,-0.3719,0.68031
548.49298,66.12083,-1.23111,74.41748,50,0.00E+00,20,-0.37183,0.68029
548.53802,66.12583,-1.23113,74.41562,50,0.00E+00,20,-0.37171,0.68026
548.59601,66.13084,-1.23109,74.41376,50,0.00E+00,20,-0.37157,0.68022
548.65997,66.13583,-1.23113,74.41191,50,0.00E+00,20,-0.37142,0.68018
548.70001,66.14083,-1.23108,74.41005,50,0.00E+00,20,-0.3713,0.68016
548.76001,66.14584,-1.23122,74.40819,50,0.00E+00,20,-0.3712,0.68012
548.802,66.15083,-1.23127,74.40633,50,0.00E+00,20,-0.3711,0.68009
548.85303,66.15583,-1.23133,74.40448,50,0.00E+00,20,-0.37101,0.68006
548.90198,66.16084,-1.23166,74.40262,50,0.00E+00,20,-0.37093,0.68003
548.95697,66.16583,-1.23196,74.40077,50,0.00E+00,20,-0.37088,0.67999
549,66.17083,-1.23229,74.39892,50,0.00E+00,20,-0.37083,0.67996
549.052,66.17583,-1.23241,74.39706,50,0.00E+00,20,-0.3708,0.67993
549.10498,66.18083,-1.23251,74.39521,50,0.00E+00,20,-0.37077,0.67989
549.14697,66.18584,-1.23259,74.39336,50,0.00E+00,20,-0.37071,0.67987
549.20398,66.19083,-1.23276,74.3915,50,0.00E+00,20,-0.37059,0.67983
549.25201,66.19583,-1.23282,74.38965,50,0.00E+00,20,-0.37038,0.6798
549.30499,66.20084,-1.23292,74.38779,50,0.00E+00,20,-0.37006,0.67976
549.362,66.20583,-1.23309,74.38594,50,0.00E+00,20,-0.36968,0.67973
549.40198,66.21083,-1.23344,74.3841,50,0.00E+00,20,-0.36931,0.6797
549.45697,66.21584,-1.23351,74.38226,50,0.00E+00,20,-0.36901,0.67967
549.50702,66.22083,-1.2336,74.38041,50,0.00E+00,20,-0.36877,0.67963
549.55103,66.22583,-1.23362,74.37857,50,0.00E+00,20,-0.36856,0.67961
549.60101,66.23083,-1.23392,74.37672,50,0.00E+00,20,-0.36837,0.67957
549.65302,66.23583,-1.23418,74.37488,50,0.00E+00,20,-0.36818,0.67954
549.70801,66.24084,-1.23438,74.37304,50,0.00E+00,20,-0.36801,0.6795
549.742,66.24583,-1.23466,74.3712,50,0.00E+00,20,-0.36787,0.67948
549.81299,66.25083,-1.23488,74.36937,50,0.00E+00,20,-0.36778,0.67944
549.85303,66.25584,-1.23524,74.36753,50,0.00E+00,20,-0.36773,0.67941
549.89801,66.26083,-1.23529,74.36569,50,0.00E+00,20,-0.36768,0.67938
549.95502,66.26583,-1.23546,74.36385,50,0.00E+00,20,-0.3676,0.67934
549.995,66.27084,-1.23575,74.36201,50,0.00E+00,20,-0.36747,0.67932
550.04901,66.27583,-1.23581,74.36017,50,0.00E+00,20,-0.36732,0.67928
550.09802,66.28083,-1.23584,74.35834,50,0.00E+00,20,-0.36718,0.67925
550.15302,66.28584,-1.23597,74.3565,50,0.00E+00,20,-0.36708,0.67922
550.20398,66.29083,-1.2361,74.35467,50,0.00E+00,20,-0.36703,0.67918
550.24799,66.29583,-1.23629,74.35283,50,0.00E+00,20,-0.367,0.67915
550.29901,66.30083,-1.23642,74.351,50,0.00E+00,20,-0.36696,0.67912
550.34802,66.30583,-1.23658,74.34916,50,0.00E+00,20,-0.36692,0.67909
550.401,66.31084,-1.23695,74.34733,50,0.00E+00,20,-0.36684,0.67906
550.44897,66.31583,-1.23693,74.3455,50,0.00E+00,20,-0.36674,0.67902
550.50098,66.32083,-1.23689,74.34366,50,0.00E+00,20,-0.36659,0.67899
550.55298,66.32584,-1.23689,74.34183,50,0.00E+00,20,-0.36645,0.67896
550.61401,66.33083,-1.23699,74.34,50,0.00E+00,20,-0.36632,0.67892
550.65698,66.33583,-1.23708,74.33817,50,0.00E+00,20,-0.36624,0.67889
550.70801,66.34084,-1.23731,74.33633,50,0.00E+00,20,-0.36615,0.67886
550.75598,66.34583,-1.23736,74.3345,50,0.00E+00,20,-0.36602,0.67883
550.81097,66.35083,-1.23764,74.33267,50,0.00E+00,20,-0.36582,0.67879
550.85602,66.35583,-1.23769,74.33084,50,0.00E+00,20,-0.3656,0.67876
550.90503,66.36083,-1.23778,74.32902,50,0.00E+00,20,-0.36541,0.67873
550.96802,66.36584,-1.23792,74.32719,50,0.00E+00,20,-0.36531,0.67869
551.02002,66.37083,-1.23788,74.32537,50,0.00E+00,20,-0.36525,0.67866
551.05402,66.37583,-1.23799,74.32354,50,0.00E+00,20,-0.3652,0.67863
551.10498,66.38084,-1.23832,74.32171,50,0.00E+00,20,-0.3651,0.6786
551.15503,66.38583,-1.23855,74.31988,50,0.00E+00,20,-0.36497,0.67857
551.21198,66.39083,-1.23872,74.31807,50,0.00E+00,20,-0.36479,0.67853
551.263,66.39584,-1.23906,74.31624,50,0.00E+00,20,-0.3646,0.6785
551.31403,66.40083,-1.23926,74.31441,50,0.00E+00,20,-0.36437,0.67847
551.35699,66.40583,-1.23938,74.31259,50,0.00E+00,20,-0.36415,0.67844
551.41101,66.41084,-1.23947,74.31078,50,0.00E+00,20,-0.36395,0.6784
551.46198,66.41583,-1.23967,74.30896,50,0.00E+00,20,-0.36378,0.67837
551.49597,66.42083,-1.23978,74.30714,50,0.00E+00,20,-0.36361,0.67835
551.55103,66.42583,-1.23984,74.30532,50,0.00E+00,20,-0.3634,0.67831
551.60699,66.43083,-1.23994,74.3035,50,0.00E+00,20,-0.36316,0.67828
551.659,66.43584,-1.24007,74.30169,50,0.00E+00,20,-0.36291,0.67824
551.70697,66.44083,-1.2402,74.29987,50,0.00E+00,20,-0.36269,0.67821
551.75201,66.44583,-1.24018,74.29806,50,0.00E+00,20,-0.36254,0.67818
551.80701,66.45084,-1.23997,74.29625,50,0.00E+00,20,-0.36246,0.67815
551.85699,66.45583,-1.24,74.29444,50,0.00E+00,20,-0.36241,0.67812
551.909,66.46083,-1.24027,74.29262,50,0.00E+00,20,-0.36233,0.67808
551.95099,66.46584,-1.24028,74.29081,50,0.00E+00,20,-0.36219,0.67805
552.00598,66.47083,-1.24041,74.289,50,0.00E+00,20,-0.36199,0.67802
552.05103,66.47583,-1.24057,74.28719,50,0.00E+00,20,-0.36176,0.67799
552.10602,66.48083,-1.2406,74.28538,50,0.00E+00,20,-0.36154,0.67795
552.15399,66.48583,-1.24073,74.28358,50,0.00E+00,20,-0.36137,0.67792
552.20203,66.49084,-1.24071,74.28177,50,0.00E+00,20,-0.36125,0.67789
552.24597,66.49583,-1.2407,74.27997,50,0.00E+00,20,-0.36115,0.67786
552.30298,66.50083,-1.2409,74.27816,50,0.00E+00,20,-0.36104,0.67783
552.34998,66.50584,-1.24089,74.27635,50,0.00E+00,20,-0.3609,0.6778
552.396,66.51083,-1.24111,74.27455,50,0.00E+00,20,-0.36073,0.67777
552.448,66.51583,-1.24107,74.27275,50,0.00E+00,20,-0.36058,0.67773
552.51202,66.52084,-1.24105,74.27095,50,0.00E+00,20,-0.36049,0.67769
552.55701,66.52583,-1.24127,74.26915,50,0.00E+00,20,-0.36048,0.67766
552.591,66.53083,-1.24128,74.26734,50,0.00E+00,20,-0.36052,0.67764
552.64001,66.53584,-1.24147,74.26554,50,0.00E+00,20,-0.36055,0.67761
552.69702,66.54083,-1.24161,74.26373,50,0.00E+00,20,-0.36053,0.67757
552.75702,66.54583,-1.24178,74.26193,50,0.00E+00,20,-0.36044,0.67754
552.79999,66.55083,-1.2418,74.26013,50,0.00E+00,20,-0.36029,0.67751
552.862,66.55583,-1.24201,74.25833,50,0.00E+00,20,-0.36011,0.67747
552.91101,66.56084,-1.24213,74.25653,50,0.00E+00,20,-0.3599,0.67744
552.95099,66.56583,-1.24228,74.25473,50,0.00E+00,20,-0.35973,0.67741
553.00098,66.57083,-1.24251,74.25293,50,0.00E+00,20,-0.35961,0.67738
553.04797,66.57584,-1.24267,74.25114,50,0.00E+00,20,-0.35954,0.67735
553.10101,66.58083,-1.24267,74.24934,50,0.00E+00,20,-0.35951,0.67731
553.14001,66.58583,-1.24278,74.24754,50,0.00E+00,20,-0.35948,0.67729
553.20001,66.59084,-1.24292,74.24574,50,0.00E+00,20,-0.35943,0.67725
553.24402,66.59583,-1.24287,74.24395,50,0.00E+00,20,-0.35936,0.67722
553.29498,66.60083,-1.24286,74.24215,50,0.00E+00,20,-0.35926,0.67719
553.341,66.60583,-1.24278,74.24035,50,0.00E+00,20,-0.35915,0.67716
553.39099,66.61083,-1.2429,74.23856,50,0.00E+00,20,-0.35903,0.67713
553.44299,66.61584,-1.24314,74.23676,50,0.00E+00,20,-0.35894,0.6771
553.495,66.62083,-1.24323,74.23497,50,0.00E+00,20,-0.3589,0.67706
553.54401,66.62583,-1.24326,74.23318,50,0.00E+00,20,-0.35893,0.67703
553.60101,66.63084,-1.24343,74.23138,50,0.00E+00,20,-0.35898,0.67699
553.646,66.63583,-1.24362,74.22958,50,0.00E+00,20,-0.359,0.67696
553.698,66.64083,-1.24364,74.22779,50,0.00E+00,20,-0.35897,0.67693
553.74597,66.64584,-1.2438,74.22599,50,0.00E+00,20,-0.3589,0.6769
553.789,66.65083,-1.24389,74.2242,50,0.00E+00,20,-0.35885,0.67687
553.84497,66.65583,-1.24409,74.22241,50,0.00E+00,20,-0.35885,0.67684
